lat,long,ind
42.3585,  -83.0536, 16998
42.3766,  -83.1112, 16998
42.434,  -83.0242, 16998
42.3743,  -82.9889, 16998
42.3593,  -82.9844, 16998
42.3589,  -83.2215, 16998
42.3672,  -83.1527, 16998
42.4466,  -83.0755, 16998
42.4039,  -83.236, 16998
42.383,  -83.0761, 16998
42.4433,  -83.2589, 16998
42.4172,  -82.9832, 16998
42.4409,  -83.0531, 16998
42.4013,  -83.1859, 7999
42.4025,  -83.2704, 7999
42.3799,  -82.9926, 7999
42.4108,  -83.1448, 7999
42.4444,  -83.0839, 7999
42.3524,  -83.2443, 7999
42.3369,  -83.2291, 7999
42.4086,  -83.2685, 7999
42.4284,  -82.9594, 7999
42.4236,  -83.231, 7999
42.3368,  -83.2294, 7999
42.3928,  -83.2007, 7999
42.3409,  -83.2232, 7999
42.3867,  -82.9959, 7999
42.408,  -83.1698, 7999
42.4179,  -82.9278, 7999
42.4494,  -82.962, 7999
42.3714,  -83.0906, 7999
42.4416,  -82.9549, 7999
42.412,  -82.9841, 7999
42.3962,  -82.9275, 7999
42.4422,  -83.1669, 7999
42.3949,  -83.135, 7999
42.4052,  -82.9403, 7999
42.4008,  -83.1988, 7998
42.3892,  -83.243, 7998
42.4341,  -83.1461, 7998
42.3584,  -83.201, 18000
42.3464,  -83.0266, 18000
42.3569,  -83.1089, 18000
42.404,  -82.9671, 18000
42.3517,  -83.072, 18000
42.3926,  -83.1216, 18000
42.3437,  -83.2153, 18000
42.3826,  -83.1883, 16998
42.3447,  -83.1304, 16998
42.426,  -83.0563, 16998
42.3431,  -83.2423, 16998
42.4113,  -83.1451, 16998
42.4292,  -83.2321, 16998
42.3783,  -83.123, 16998
42.3945,  -83.0097, 16998
42.3291,  -83.2157, 16998
42.3989,  -82.9481, 16998
42.4449,  -83.1654, 16998
42.3478,  -83.1435, 16998
42.4277,  -83.0101, 16998
42.4146,  -83.2471, 16998
42.3654,  -83.2021, 16998
42.4112,  -83.1451, 7999
42.4283,  -83.0247, 7999
42.4205,  -83.1514, 7999
42.4301,  -83.0921, 7999
42.4244,  -83.2083, 7999
42.3882,  -83.0876, 7999
42.4061,  -83.2405, 7999
42.3562,  -83.229, 7999
42.4111,  -83.2139, 7999
42.375,  -83.0102, 7999
42.409,  -83.2686, 7999
42.4324,  -82.9976, 7999
42.3581,  -83.049, 7999
42.428,  -83.0099, 7999
42.4223,  -82.992, 7999
42.4347,  -83.151, 7999
42.4139,  -83.2627, 7999
42.3897,  -83.0941, 7999
42.4382,  -83.226, 7999
42.445,  -83.0315, 7999
42.4039,  -82.9449, 7999
42.4302,  -82.9539, 7999
42.4119,  -83.1781, 7999
42.3104,  -83.1253, 7999
42.3686,  -83.1619, 7999
42.4178,  -83.0081, 7999
42.4465,  -82.9883, 7999
42.3129,  -83.1417, 7999
42.3741,  -83.1324, 7998
42.3426,  -83.0812, 7998
42.4182,  -82.9367, 7998
42.4257,  -82.9816, 7998
42.3953,  -83.2464, 7998
42.3541,  -83.1774, 7998
42.4131,  -82.9698, 18000
42.3875,  -83.1286, 18000
42.432,  -82.9467, 18000
42.3435,  -83.2202, 18000
42.4418,  -82.972, 18000
42.4333,  -82.9785, 18000
42.4267,  -82.9848, 18000
42.4275,  -82.9861, 18000
42.359,  -83.1597, 16998
42.34,  -83.105, 16998
42.4218,  -83.1179, 16998
42.3976,  -83.2316, 16998
42.3519,  -83.0066, 16998
42.3428,  -83.2226, 16998
42.4096,  -82.9193, 16998
42.3636,  -83.244, 16998
42.4125,  -83.1406, 16998
42.4181,  -83.1565, 16998
42.3961,  -83.238, 16998
42.4199,  -83.2529, 16998
42.3437,  -83.01, 16998
42.3985,  -83.1612, 16998
42.3726,  -83.0899, 16998
42.4424,  -83.0517, 16998
42.42,  -82.9846, 16998
42.4203,  -82.9849, 16998
42.4102,  -82.9186, 16998
42.2694,  -83.1563, 16998
42.3702,  -83.2004, 16998
42.3766,  -83.1811, 16998
42.3749,  -83.0782, 16998
42.3589,  -83.1597, 7999
42.4212,  -83.185, 7999
42.4154,  -83.1944, 7999
42.4401,  -83.1394, 7999
42.3472,  -83.1185, 7999
42.436,  -83.2363, 7999
42.4368,  -83.2275, 7999
42.3417,  -83.0538, 7999
42.3369,  -83.2258, 7999
42.444,  -83.078, 7999
42.3878,  -83.1987, 7999
42.3401,  -83.2212, 7999
42.4057,  -83.171, 7999
42.3757,  -83.0401, 7999
42.3763,  -83.0403, 7999
42.3366,  -83.2318, 7999
42.4275,  -83.2235, 7999
42.3817,  -83.1308, 7999
42.4221,  -83.2422, 7999
42.4194,  -82.9606, 7999
42.3391,  -83.2231, 7998
42.3841,  -83.2517, 20999
42.3359,  -83.038, 18000
42.3381,  -83.054, 18000
42.3859,  -83.2563, 18000
42.4434,  -83.0046, 18000
42.346,  -83.0638, 18000
42.4169,  -83.1802, 18000
42.329,  -83.0395, 18000
42.4297,  -83.2199, 18000
42.3821,  -83.1259, 18000
42.3329,  -83.1284, 18000
42.3953,  -83.2049, 18000
42.3925,  -83.1983, 18000
42.3657,  -83.2308, 18000
42.3383,  -83.0294, 16998
42.3493,  -82.9954, 16998
42.3723,  -82.9812, 16998
42.4241,  -82.9539, 16998
42.3595,  -82.9841, 16998
42.3386,  -83.0594, 16998
42.3646,  -83.2021, 16998
42.376,  -82.9804, 16998
42.3703,  -83.2047, 7999
42.3032,  -83.0923, 7999
42.3751,  -83.0168, 7999
42.3694,  -83.2047, 7999
42.4337,  -83.2478, 7999
42.4484,  -82.9714, 7999
42.4174,  -82.9559, 7999
42.3933,  -83.1344, 7999
42.4107,  -83.134, 7999
42.3352,  -83.2277, 7999
42.4148,  -82.9729, 7999
42.393,  -82.9273, 7999
42.4215,  -82.9243, 7999
42.4145,  -83.2814, 7999
42.3829,  -82.9829, 7999
42.3289,  -83.0496, 7999
42.4255,  -82.9377, 7999
42.409,  -82.9567, 7999
42.3998,  -83.2283, 7999
42.337,  -83.1295, 7999
42.4258,  -82.9553, 7999
42.3096,  -83.1319, 7999
42.411,  -83.2261, 7999
42.4132,  -83.2625, 7999
42.3533,  -83.2205, 7999
42.4023,  -82.9319, 7999
42.4087,  -83.049, 7999
42.4215,  -83.1662, 7999
42.3494,  -83.2192, 7999
42.4046,  -82.9421, 7999
42.4255,  -83.2837, 7999
42.4014,  -82.9473, 7999
42.4097,  -83.1831, 7999
42.3523,  -82.9921, 7999
42.421,  -82.961, 7999
42.413,  -83.2057, 7999
42.4031,  -83.2422, 7998
42.3881,  -82.9943, 7998
42.4367,  -83.0048, 18000
42.4196,  -83.0135, 18000
42.4486,  -83.0052, 18000
42.4004,  -83.0085, 18000
42.4357,  -82.965, 18000
42.4197,  -82.9145, 18000
42.3632,  -83.1254, 16998
42.4447,  -83.2035, 16998
42.4064,  -83.1465, 16998
42.4171,  -83.2082, 16998
42.3484,  -83.0627, 16998
42.4051,  -82.9522, 16998
42.4456,  -83.0899, 16998
42.3346,  -83.0454, 16998
42.3927,  -83.139, 16998
42.4223,  -82.9423, 16998
42.4296,  -83.2795, 16998
42.4418,  -83.1793, 16998
42.3877,  -83.1213, 16998
42.3576,  -83.2222, 16998
42.3822,  -83.169, 16998
42.3843,  -83.1427, 16998
42.3582,  -82.986, 16998
42.3576,  -83.2339, 7999
42.4191,  -83.0641, 7999
42.3925,  -82.9837, 7999
42.3843,  -82.9658, 7999
42.4115,  -83.134, 7999
42.4127,  -83.1305, 7999
42.3096,  -83.1327, 7999
42.4207,  -83.1881, 7999
42.3092,  -83.1329, 7999
42.3704,  -83.2049, 7999
42.3922,  -82.9716, 7999
42.3981,  -83.2347, 7999
42.4124,  -83.2607, 7999
42.346,  -83.2426, 7999
42.4104,  -83.049, 7999
42.3412,  -83.0516, 7998
42.3431,  -83.2364, 18000
42.4161,  -82.9374, 18000
42.4331,  -83.0792, 18000
42.4361,  -83.2785, 18000
42.4443,  -83.0629, 18000
42.4441,  -83.063, 18000
42.3495,  -83.0346, 18000
42.3955,  -83.14, 18000
42.4059,  -82.9664, 16998
42.4287,  -83.0388, 16998
42.3502,  -83.0293, 16998
42.367,  -83.1951, 16998
42.3951,  -83.012, 16998
42.3838,  -82.9642, 16998
42.3848,  -83.1785, 16998
42.4339,  -83.2434, 16998
42.4463,  -82.9996, 16998
42.3754,  -83.2433, 16998
42.3622,  -83.2399, 16998
42.4214,  -82.9556, 16998
42.4333,  -83.0623, 16998
42.4334,  -83.0624, 16998
42.4414,  -83.2495, 16998
42.3309,  -83.1352, 16998
42.3487,  -83.2143, 16998
42.4005,  -83.2459, 16998
42.4227,  -83.0011, 16998
42.3943,  -83.182, 7999
42.4119,  -82.9429, 7999
42.359,  -83.2208, 7999
42.4081,  -83.1777, 7999
42.359,  -83.2207, 7999
42.4298,  -83.0467, 7999
42.4207,  -82.9507, 7999
42.41,  -82.9327, 7999
42.4162,  -83.1504, 7999
42.4131,  -83.1224, 7999
42.3478,  -83.2627, 7999
42.3577,  -83.1232, 7999
42.4179,  -82.9582, 7999
42.3501,  -83.2211, 7999
42.3538,  -83.1782, 7999
42.4207,  -82.9278, 7999
42.4371,  -82.9891, 7999
42.3613,  -83.1278, 7999
42.3613,  -83.0696, 7998
42.3707,  -83.0824, 7998
42.4034,  -83.2004, 7998
42.421,  -82.94, 7998
42.4444,  -83.1815, 7998
42.4125,  -83.2617, 18000
42.3082,  -83.1238, 18000
42.4226,  -83.0046, 18000
42.4161,  -82.9481, 18000
42.4124,  -83.2475, 18000
42.402,  -83.1403, 18000
42.4119,  -82.9514, 18000
42.4086,  -82.9689, 16998
42.4197,  -82.9339, 16998
42.3507,  -83.135, 16998
42.3584,  -82.9864, 16998
42.3229,  -83.1315, 16998
42.3083,  -83.1238, 16998
42.4034,  -83.1642, 16998
42.4024,  -83.1639, 16998
42.4228,  -83.206, 16998
42.3844,  -82.9672, 16998
42.3579,  -83.1579, 16998
42.3765,  -83.063, 16998
42.4225,  -83.0045, 16998
42.4039,  -83.2076, 16998
42.4432,  -83.2627, 16998
42.371,  -83.0822, 16998
42.3642,  -83.1656, 16998
42.3791,  -83.1556, 16998
42.3028,  -83.1285, 7999
42.4199,  -82.9337, 7999
42.4134,  -83.1968, 7999
42.4179,  -82.9928, 7999
42.4118,  -83.2386, 7999
42.3797,  -83.0699, 7999
42.4175,  -83.2023, 7999
42.4284,  -83.1906, 7999
42.4392,  -83.2542, 7999
42.4397,  -83.2547, 7999
42.4236,  -82.9494, 7999
42.3873,  -83.2419, 7999
42.3517,  -83.2332, 7999
42.3514,  -83.2332, 7999
42.3875,  -82.9659, 7999
42.4035,  -82.9427, 7999
42.4281,  -83.1418, 7999
42.3885,  -83.0768, 7998
42.383,  -83.0716, 7998
42.4212,  -83.006, 7998
42.4192,  -83.1394, 20999
42.447,  -83.103, 18000
42.3383,  -83.0566, 18000
42.3954,  -82.9588, 18000
42.3773,  -83.1588, 18000
42.3511,  -83.081, 18000
42.3649,  -83.2214, 18000
42.3531,  -83.0677, 18000
42.4269,  -83.0743, 18000
42.3489,  -83.0609, 18000
42.3686,  -83.1386, 18000
42.3281,  -83.1555, 18000
42.4028,  -83.1355, 18000
42.3717,  -83.0818, 16998
42.4469,  -83.1028, 16998
42.4162,  -83.1802, 16998
42.3554,  -83.2064, 16998
42.3784,  -83.1667, 16998
42.3871,  -83.2375, 16998
42.4324,  -83.2054, 16998
42.3852,  -83.005, 16998
42.4413,  -83.0982, 16998
42.4297,  -82.9621, 16998
42.378,  -82.9981, 16998
42.382,  -83.1623, 16998
42.4276,  -82.9393, 7999
42.3531,  -83.0049, 7999
42.3868,  -83.0207, 7999
42.4055,  -83.1728, 7999
42.432,  -83.0935, 7999
42.4139,  -83.2128, 7999
42.3035,  -83.1349, 7999
42.4354,  -83.209, 7999
42.439,  -83.1516, 7999
42.403,  -83.2413, 7999
42.3931,  -83.1172, 7999
42.4026,  -83.2703, 7999
42.4451,  -83.0316, 7999
42.3621,  -83.2404, 7999
42.3032,  -83.1091, 7998
42.341,  -83.0837, 7998
42.3591,  -83.1385, 18000
42.3653,  -83.1971, 18000
42.3659,  -83.1845, 18000
42.4453,  -83.1618, 18000
42.3926,  -83.1399, 18000
42.3461,  -83.1038, 18000
42.3522,  -83.0669, 18000
42.3944,  -83.1208, 18000
42.3733,  -83.1464, 18000
42.3766,  -83.0006, 18000
42.444,  -82.9967, 16998
42.3881,  -83.1785, 16998
42.3906,  -82.9484, 16998
42.3907,  -82.9482, 16998
42.3383,  -83.0541, 16998
42.3721,  -83.0827, 16998
42.3843,  -83.0059, 16998
42.3716,  -83.0141, 16998
42.3578,  -83.2275, 16998
42.4278,  -82.9625, 16998
42.2984,  -83.1283, 16998
42.3656,  -83.1778, 16998
42.3655,  -83.1716, 16998
42.3364,  -83.2354, 16998
42.3557,  -83.1446, 16998
42.3846,  -83.1427, 16998
42.3564,  -83.2082, 16998
42.4002,  -83.1817, 16998
42.3129,  -83.1248, 7999
42.3972,  -82.941, 7999
42.3868,  -83.0378, 7999
42.4369,  -83.1899, 7999
42.3874,  -83.2364, 7999
42.3541,  -83.2239, 7999
42.3503,  -83.2407, 7999
42.3697,  -83.1239, 7999
42.3657,  -83.2087, 7999
42.4285,  -83.2821, 7999
42.3563,  -83.2268, 7999
42.4091,  -82.9208, 7999
42.3897,  -83.0942, 7999
42.3526,  -83.1853, 7999
42.4336,  -83.1648, 7999
42.3292,  -83.0518, 7999
42.3651,  -83.1198, 7999
42.3887,  -83.0947, 7999
42.4419,  -82.9636, 7999
42.4376,  -83.0607, 7999
42.3789,  -83.1141, 7999
42.4298,  -83.1382, 7999
42.4086,  -83.1943, 7999
42.3519,  -83.0602, 7998
42.4432,  -83.2204, 7998
42.3719,  -83.0864, 7998
42.3551,  -83.054, 7998
42.3557,  -83.0148, 20999
42.4308,  -82.9875, 20999
42.3881,  -83.2281, 20999
42.3557,  -83.0147, 18000
42.3402,  -83.1, 18000
42.3952,  -83.1403, 18000
42.3573,  -83.2352, 18000
42.3749,  -83.0171, 18000
42.3653,  -83.193, 18000
42.3741,  -83.1055, 18000
42.3409,  -83.0158, 18000
42.2827,  -83.1474, 18000
42.3905,  -83.1935, 18000
42.4328,  -83.0748, 18000
42.4496,  -82.9564, 18000
42.3944,  -83.2025, 18000
42.3462,  -83.0706, 18000
42.3355,  -83.1405, 18000
42.3905,  -83.2085, 18000
42.4275,  -82.9825, 18000
42.3986,  -83.0056, 16998
42.3462,  -83.1234, 16998
42.4337,  -83.0213, 16998
42.4258,  -83.2276, 16998
42.4249,  -82.9924, 16998
42.3953,  -83.205, 16998
42.3382,  -83.1384, 16998
42.3616,  -83.1682, 16998
42.3504,  -83.0749, 16998
42.3464,  -83.2271, 16998
42.3082,  -83.1048, 16998
42.441,  -83.0244, 16998
42.4197,  -82.9143, 16998
42.4189,  -83.183, 16998
42.4354,  -82.9653, 16998
42.3919,  -82.968, 16998
42.4327,  -83.0841, 16998
42.4277,  -83.2343, 16998
42.4253,  -83.1321, 16998
42.3325,  -83.055, 16998
42.365,  -83.2039, 16998
42.3655,  -83.196, 16998
42.3929,  -82.9607, 16998
42.3529,  -83.225, 7999
42.404,  -83.2559, 7999
42.4415,  -83.009, 7999
42.4438,  -83.1612, 7999
42.3695,  -83.1572, 7999
42.4327,  -83.1919, 7999
42.3768,  -82.9813, 7999
42.3932,  -83.1343, 7999
42.3129,  -83.1249, 7999
42.3233,  -83.0971, 7999
42.4086,  -82.9805, 7999
42.3896,  -82.9769, 7999
42.3406,  -83.0264, 7999
42.3633,  -83.0912, 7999
42.4136,  -83.2161, 7999
42.4076,  -83.2572, 7999
42.423,  -82.9512, 7999
42.4175,  -82.9906, 7999
42.3544,  -83.2237, 7999
42.3601,  -83.0681, 7999
42.4184,  -83.2441, 7999
42.4173,  -82.9908, 7999
42.4264,  -83.1437, 7999
42.3507,  -83.2284, 7999
42.4138,  -83.2386, 7999
42.4216,  -82.9593, 7999
42.392,  -83.1984, 7998
42.3592,  -82.9459, 7998
42.3419,  -83.0731, 18000
42.4356,  -83.2001, 18000
42.3737,  -82.9909, 18000
42.3929,  -82.9665, 18000
42.3624,  -82.9895, 18000
42.3629,  -83.0657, 18000
42.3665,  -83.0696, 18000
42.3867,  -83.2208, 18000
42.4008,  -82.95, 18000
42.3893,  -82.9926, 18000
42.4409,  -82.96, 18000
42.3711,  -82.9837, 18000
42.4419,  -82.9834, 18000
42.4423,  -82.983, 18000
42.4195,  -83.1992, 18000
42.443,  -82.956, 18000
42.4407,  -82.9866, 18000
42.4434,  -83.2399, 18000
42.4343,  -83.0066, 18000
42.3588,  -83.1037, 18000
42.3814,  -83.2544, 16998
42.3705,  -82.9919, 16998
42.3988,  -83.1938, 16998
42.3455,  -83.031, 16998
42.3775,  -83.0874, 16998
42.3613,  -83.1302, 16998
42.356,  -83.1243, 16998
42.4457,  -82.9689, 16998
42.3422,  -83.0605, 16998
42.3232,  -83.0969, 16998
42.4101,  -82.9511, 16998
42.4434,  -83.1434, 16998
42.3434,  -83.2405, 16998
42.3682,  -83.1336, 16998
42.3836,  -83.2024, 16998
42.3801,  -83.1596, 16998
42.4424,  -82.9685, 16998
42.3962,  -83.2047, 16998
42.3561,  -83.1488, 16998
42.3421,  -83.2317, 16998
42.3907,  -83.2027, 7999
42.3887,  -83.2409, 7999
42.3445,  -83.2309, 7999
42.423,  -83.2206, 7999
42.4414,  -83.2397, 7999
42.4341,  -83.2336, 7999
42.4319,  -83.2087, 7999
42.4207,  -82.9338, 7999
42.443,  -83.183, 7999
42.4097,  -83.1813, 7999
42.3833,  -83.2536, 7999
42.4326,  -83.0894, 7999
42.4358,  -83.0028, 7999
42.3834,  -83.2094, 7999
42.3999,  -83.2657, 7999
42.4201,  -82.9758, 7999
42.4094,  -82.921, 7999
42.4352,  -83.1849, 7999
42.3953,  -82.9348, 7999
42.4389,  -83.1517, 7999
42.4388,  -83.2635, 7999
42.3768,  -83.0819, 7999
42.4155,  -83.2645, 7999
42.341,  -83.2264, 7999
42.334,  -83.0513, 7998
42.4178,  -83.2175, 7998
42.4298,  -83.1585, 7998
42.3539,  -83.053, 7998
42.3455,  -83.2128, 7998
42.3687,  -83.0889, 7998
42.4346,  -83.1559, 20999
42.331,  -83.1304, 18000
42.3625,  -83.0323, 18000
42.393,  -83.0227, 18000
42.4252,  -83.2165, 18000
42.4187,  -83.0938, 18000
42.3886,  -83.0193, 18000
42.3811,  -83.0805, 18000
42.3569,  -83.2389, 18000
42.3125,  -83.1242, 18000
42.4328,  -83.0829, 18000
42.3582,  -83.0283, 18000
42.3397,  -83.0323, 18000
42.4141,  -83.0004, 18000
42.4333,  -83.0597, 18000
42.4446,  -83.1039, 18000
42.4428,  -83.002, 18000
42.3508,  -83.23, 18000
42.4009,  -82.9456, 16998
42.39,  -83.16, 16998
42.3573,  -83.0937, 16998
42.3803,  -83.178, 16998
42.3675,  -83.0845, 16998
42.3886,  -83.0191, 16998
999999.0001,  999999.0, 16998
42.3703,  -83.1149, 16998
42.4157,  -82.9375, 16998
42.3636,  -83.2361, 16998
42.3481,  -83.2265, 16998
42.3774,  -83.0155, 16998
42.4208,  -82.9609, 16998
42.4241,  -83.2097, 16998
42.421,  -82.9654, 16998
42.3552,  -83.1606, 16998
42.3618,  -83.1729, 16998
42.3372,  -83.0297, 16998
42.4351,  -82.9582, 16998
42.4001,  -82.9372, 16998
42.3204,  -83.075, 7999
42.2894,  -83.1451, 7999
42.4291,  -82.9772, 7999
42.3921,  -83.2253, 7999
42.4048,  -83.1773, 7999
42.3494,  -83.2108, 7999
42.4188,  -83.1526, 7999
42.4034,  -83.1965, 7999
42.387,  -82.9908, 7999
42.3862,  -83.0135, 7999
42.437,  -83.0712, 7999
42.4243,  -83.1632, 7999
42.4403,  -83.2405, 7999
42.4167,  -83.1836, 7999
42.3771,  -83.1696, 7999
42.3427,  -83.1466, 7999
42.3944,  -83.1939, 7999
42.3967,  -83.1322, 7999
42.3464,  -83.094, 7999
42.4007,  -82.9377, 7999
42.4186,  -83.2061, 7999
42.4318,  -82.985, 7998
42.4009,  -83.2409, 7998
42.4177,  -83.1856, 7998
42.3547,  -83.0311, 7998
42.4407,  -82.9907, 7998
42.4316,  -82.9456, 20999
42.4249,  -83.0951, 18000
42.3693,  -83.0726, 18000
42.3315,  -83.0885, 18000
42.433,  -83.0735, 18000
42.3934,  -83.0048, 16998
42.4085,  -82.9358, 16998
42.4355,  -83.1996, 16998
42.3919,  -82.9508, 16998
42.4246,  -83.1904, 16998
42.4028,  -83.1271, 16998
42.3608,  -83.0801, 16998
42.3634,  -83.1408, 16998
42.3859,  -83.0938, 16998
42.3914,  -83.2365, 16998
42.3988,  -82.945, 16998
42.3391,  -83.0673, 16998
42.4115,  -83.1906, 16998
42.3645,  -83.0623, 16998
42.3119,  -83.1263, 16998
42.3748,  -83.009, 16998
42.4047,  -83.1856, 16998
42.3375,  -83.2111, 16998
42.3977,  -83.2042, 16998
42.3971,  -82.9544, 16998
42.3312,  -83.1116, 16998
42.3536,  -83.188, 16998
42.3624,  -82.9969, 7999
42.3742,  -83.1606, 7999
42.3625,  -82.9306, 7999
42.4182,  -83.1996, 7999
42.4352,  -83.1677, 7999
42.3462,  -83.197, 7999
42.3476,  -83.2422, 7999
42.3154,  -83.1177, 7999
42.3311,  -83.1214, 7999
42.2912,  -83.1325, 7999
42.4258,  -83.2818, 7999
42.3842,  -83.2092, 7999
42.4314,  -83.0235, 7999
42.3652,  -83.2207, 7999
42.4247,  -82.9972, 7999
42.4374,  -83.0223, 7999
42.4055,  -83.1682, 7999
42.4252,  -83.2314, 7999
42.4258,  -82.972, 7999
42.3331,  -83.2336, 7999
42.4067,  -83.1725, 7999
42.3392,  -83.1973, 7999
42.4423,  -82.9909, 7999
42.4208,  -83.2287, 7999
42.3689,  -83.1807, 7999
42.4285,  -82.9622, 7999
42.3538,  -83.2469, 7998
42.3842,  -83.1388, 7998
42.4057,  -83.2097, 7998
42.3082,  -83.1274, 18000
42.3332,  -83.0488, 18000
42.3873,  -83.096, 18000
42.4319,  -83.0715, 18000
42.3782,  -83.1449, 18000
42.3459,  -83.1966, 18000
42.3595,  -82.9841, 16998
42.4271,  -83.1897, 16998
42.4446,  -83.0655, 16998
42.3052,  -83.1335, 16998
42.4188,  -82.9502, 16998
42.3988,  -83.1644, 16998
42.346,  -83.1008, 16998
42.3363,  -83.2083, 16998
42.4035,  -83.1602, 16998
42.4033,  -83.1602, 16998
42.4387,  -82.9726, 16998
42.4378,  -83.0957, 16998
42.3885,  -83.0312, 16998
42.4294,  -83.1412, 16998
42.3647,  -83.2184, 16998
42.3433,  -83.2084, 16998
42.3527,  -83.1613, 7999
42.4259,  -83.2821, 7999
42.3469,  -83.1363, 7999
42.3751,  -83.1979, 7999
42.4089,  -82.9367, 7999
42.3634,  -83.2462, 7999
42.3767,  -82.9809, 7999
42.3594,  -82.984, 7999
42.3818,  -83.0273, 7999
42.412,  -83.2435, 7999
42.4026,  -82.9201, 7999
42.3995,  -83.0401, 7999
42.3361,  -83.1359, 7999
42.3877,  -83.201, 7999
42.4028,  -83.2702, 7999
42.4433,  -83.1616, 7999
42.4256,  -83.1917, 7999
42.4426,  -83.1712, 7999
42.3897,  -83.0756, 7999
42.4371,  -83.017, 7999
42.3468,  -83.1972, 7999
42.4278,  -82.9529, 7999
42.4201,  -83.1558, 7999
42.3883,  -83.1367, 7999
42.3558,  -83.2058, 7999
42.4222,  -83.1507, 7999
42.4444,  -83.1716, 7999
42.3621,  -83.2326, 7999
42.3461,  -83.1406, 7999
42.3568,  -83.1686, 7999
42.411,  -83.2693, 7999
42.426,  -83.1336, 7999
42.4439,  -83.2352, 7998
42.3656,  -83.1791, 7998
42.3702,  -83.154, 18000
42.3862,  -83.2061, 18000
42.3921,  -83.1376, 18000
42.3567,  -83.0045, 18000
42.3719,  -83.2339, 18000
42.3326,  -83.0508, 18000
42.3913,  -82.9422, 18000
42.416,  -82.9923, 18000
42.4372,  -83.2782, 18000
42.3563,  -83.1844, 18000
42.4311,  -83.1429, 18000
42.4251,  -83.1665, 18000
42.3386,  -83.0565, 18000
42.4176,  -83.1128, 18000
42.4402,  -82.9926, 16998
42.331,  -83.1274, 16998
42.2556,  -83.1613, 16998
42.4314,  -83.176, 16998
42.4404,  -83.2735, 16998
42.437,  -83.0727, 16998
42.375,  -82.9971, 16998
42.4332,  -83.0532, 16998
42.4219,  -82.9233, 16998
42.3311,  -83.1188, 16998
42.4334,  -83.0493, 16998
42.4333,  -83.0492, 16998
42.4039,  -83.184, 16998
42.4088,  -83.1632, 16998
42.4354,  -83.0858, 16998
42.3372,  -83.2169, 16998
42.4305,  -83.193, 7999
42.4313,  -83.1633, 7999
42.3319,  -83.1462, 7999
42.4193,  -83.2186, 7999
42.4187,  -83.0761, 7999
42.4323,  -83.1145, 7999
42.433,  -83.0742, 7999
42.4358,  -83.0416, 7999
42.4327,  -83.0743, 7999
42.4482,  -82.9782, 7999
42.4419,  -82.9856, 7999
42.4406,  -83.1733, 7999
42.3575,  -83.1504, 7999
42.4219,  -82.9318, 7999
42.3553,  -83.0498, 7999
42.4136,  -83.2504, 7999
42.3823,  -83.1669, 7999
42.3872,  -83.1358, 7999
42.423,  -83.2114, 7999
42.3812,  -82.9913, 7999
42.4134,  -82.9552, 7999
42.4126,  -83.2607, 7999
42.4144,  -82.9745, 7999
42.3688,  -83.1966, 7999
42.3569,  -83.2326, 7999
42.3814,  -83.1167, 7999
42.4385,  -83.1993, 7999
42.4342,  -83.0329, 7999
42.3494,  -83.2123, 7999
42.426,  -82.9538, 7999
42.3461,  -83.2108, 7999
42.4405,  -82.9642, 7999
42.4106,  -83.1339, 7999
42.4333,  -83.2624, 7999
42.4387,  -83.1713, 7999
42.397,  -83.1313, 7999
42.4178,  -83.0088, 7999
42.4439,  -83.1962, 7999
42.4142,  -83.1818, 7999
42.3873,  -82.9638, 7999
42.4271,  -82.9475, 7999
42.4244,  -83.1555, 7999
42.3343,  -83.051, 7999
42.4682,  -83.0225, 7999
42.393,  -82.9441, 7999
42.433,  -83.0743, 7998
42.4359,  -83.0418, 7998
42.4487,  -82.9684, 7998
42.3866,  -82.9499, 18000
42.45,  -82.9565, 18000
42.3323,  -83.0471, 18000
42.3382,  -83.0291, 18000
42.374,  -83.1181, 18000
42.3329,  -83.1312, 18000
42.3822,  -83.169, 16998
42.4126,  -82.97, 16998
42.4253,  -82.9869, 16998
42.4387,  -83.2218, 16998
42.3779,  -82.95, 16998
42.3903,  -83.1429, 16998
42.4338,  -82.9787, 16998
42.3434,  -83.2409, 16998
42.35,  -83.0777, 16998
42.3695,  -83.116, 16998
42.3394,  -83.1973, 16998
42.4242,  -83.1677, 16998
42.4299,  -83.1555, 16998
42.3778,  -83.1424, 16998
42.4125,  -82.9843, 16998
42.4009,  -82.9239, 16998
42.3262,  -83.1168, 16998
42.4446,  -83.1431, 16998
42.4392,  -83.2118, 16998
42.3129,  -83.1313, 16998
42.4221,  -82.9463, 16998
42.3484,  -83.2084, 7999
42.4007,  -83.2198, 7999
42.4294,  -83.18, 7999
42.3139,  -83.1272, 7999
42.3231,  -83.1003, 7999
42.3773,  -83.2063, 7999
42.3455,  -83.1247, 7999
42.3477,  -83.2129, 7999
42.3914,  -83.1838, 7999
42.3801,  -82.9841, 7999
42.3864,  -83.2462, 7999
42.4101,  -83.0529, 7999
42.4045,  -83.2123, 7999
42.3972,  -83.1876, 7999
42.4405,  -82.9733, 7999
42.397,  -83.1313, 7999
42.3604,  -83.134, 7999
42.3483,  -83.2239, 7999
42.3681,  -83.2049, 7999
42.4299,  -83.172, 7999
42.4209,  -82.9554, 7999
42.4279,  -83.1855, 7999
42.438,  -82.9916, 7999
42.4318,  -83.0705, 7999
42.376,  -83.1379, 7999
